trial,joint,rmse_rad,max_abs_error_rad,dwell_mean_error_rad,ee_rmse_m,ee_max_error_m,ee_mean_error_m,dwell_ee_mean_error_m,dwell_ee_max_error_m
trial_pid_2026-03-08_02-08-14,joint_1,0.025772254899963466,0.3485658268312276,0.00999913931569386,0.01802908713822175,0.099762684812405,0.014565837584003214,0.008028543659267848,0.099762684812405
trial_pid_2026-03-08_02-08-14,joint_2,0.06564061784999427,0.15909879880514388,0.021071675472152916,0.01802908713822175,0.099762684812405,0.014565837584003214,0.008028543659267848,0.099762684812405
trial_pid_2026-03-08_02-08-14,joint_3,0.03259257129867067,0.07664600398573307,0.01142864109705007,0.01802908713822175,0.099762684812405,0.014565837584003214,0.008028543659267848,0.099762684812405
trial_pid_2026-03-08_02-08-14,joint_4,0.0038729123213130366,0.0112090169188957,0.0024353476088684353,0.01802908713822175,0.099762684812405,0.014565837584003214,0.008028543659267848,0.099762684812405
trial_pid_2026-03-08_02-08-14,joint_5,0.009274064086586632,0.022098990346150094,0.0036580937261172257,0.01802908713822175,0.099762684812405,0.014565837584003214,0.008028543659267848,0.099762684812405
trial_pid_2026-03-08_02-08-14,joint_6,0.004499618773501593,0.009587380103766904,0.003238771170884139,0.01802908713822175,0.099762684812405,0.014565837584003214,0.008028543659267848,0.099762684812405
