trial,joint,rmse_rad,max_abs_error_rad,dwell_mean_error_rad,ee_rmse_m,ee_max_error_m,ee_mean_error_m,dwell_ee_mean_error_m,dwell_ee_max_error_m
trial_ctc_2026-03-08_18-15-48,joint_1,0.017893868576289166,0.3060050534935233,0.007543076226633431,0.010186938877858336,0.1001940771906561,0.007014264805025811,0.003496955048645657,0.1001940771906561
trial_ctc_2026-03-08_18-15-48,joint_2,0.028735803927908327,0.06121327866177484,0.0016888659621555327,0.010186938877858336,0.1001940771906561,0.007014264805025811,0.003496955048645657,0.1001940771906561
trial_ctc_2026-03-08_18-15-48,joint_3,0.014579494385686478,0.03493233962211417,0.001189576084865712,0.010186938877858336,0.1001940771906561,0.007014264805025811,0.003496955048645657,0.1001940771906561
trial_ctc_2026-03-08_18-15-48,joint_4,0.00057258667206775,0.0120560620638977,0.00020913306955934813,0.010186938877858336,0.1001940771906561,0.007014264805025811,0.003496955048645657,0.1001940771906561
trial_ctc_2026-03-08_18-15-48,joint_5,0.006063129550164998,0.11198786438085641,0.0005171006980965105,0.010186938877858336,0.1001940771906561,0.007014264805025811,0.003496955048645657,0.1001940771906561
trial_ctc_2026-03-08_18-15-48,joint_6,7.268681111684688e-07,1.663093741463047e-05,3.163179078270789e-14,0.010186938877858336,0.1001940771906561,0.007014264805025811,0.003496955048645657,0.1001940771906561
